"75030DO004_201718 Value of Agricultural Commodities Produced, Australia–2017-18",,,,,,,
Released at 11:30 am (Canberra time) 30 April 2019,,,,,,,
"Value of Agricultural Commodities Produced–Australia, States and Territories and NRM regions–2017-18",,,,,,,
,,,,,,,
Region code,Region label,Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors
206,North Central,9100916,Livestock slaughtered and other disposals - Other n.e.c.,28752474.3,**,27026632.39,**
207,North East,9019959,Total agriculture,420720197.8,,393297797.6,
207,North East,9013959,Total value of crops,73231181.53,^,68099841.18,^
207,North East,1910758,Broadacre crops - Total,19487255.18,*,17827687.35,*
207,North East,1500158,Broadacre crops - Cereal crops - Wheat for grain,10304181.97,*,9299557.75,*
207,North East,1500858,Broadacre crops - Cereal crops - Oats for grain,534205.02,*,476518.78,*
207,North East,1501758,Broadacre crops - Cereal crops - Barley for grain,775767.07,*,691367.36,*
207,North East,1508858,Broadacre crops - Cereal crops - Triticale for grain,872027.46,*,776133.21,*
207,North East,1901916,Broadacre crops - Non-cereal crops - Other pulses,848717.44,*,791441.17,*
207,North East,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,5154253.52,*,4894376.83,*
207,North East,1510458,Broadacre crops - All other crops n.e.c.,998102.7,**,898292.25,**
207,North East,3307859,Hay - Total,10020341.45,^,10020341.45,^
207,North East,1005158,Hay - Lucerne cut for hay,2794165.45,^,2794165.45,^
207,North East,3308558,Hay - Other pasture cut for hay,5198303.8,^,5198303.8,^
207,North East,3308058,Hay - Cereal cut for hay,1998913.85,*,1998913.85,*
207,North East,3308158,Hay - Other crops cut for hay,28958.35,**,28958.35,**
207,North East,1919559,"Nurseries, cut flowers or cultivated turf - Total",2459626.65,^,2286256.19,^
207,North East,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1727083.21,*,1554374.89,*
207,North East,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",544479.97,**,490031.98,**
207,North East,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",1182603.23,^,1064342.91,^
207,North East,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",732543.44,*,731881.3,*
207,North East,4309359,Fruit and nuts (excluding grapes) - Total,32805698.4,^,29995616.57,^
207,North East,4201458,Fruit and nuts - Citrus fruit - Mandarins,1887.66,**,1586.49,**
207,North East,4200758,Fruit and nuts - Citrus fruit - Oranges,231207.23,**,191506.24,**
207,North East,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,238860.26,**,209585.72,**
207,North East,4202258,Fruit and nuts - Pome fruit - Apples,4976518.56,^,4281533.31,^
207,North East,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),40461.75,*,35669.75,*
207,North East,4204358,Fruit and nuts - Stone fruit - Cherries,14925273.33,*,13472725.74,*
207,North East,4205558,Fruit and nuts - Stone fruit - Nectarines,90486.58,*,77694.94,*
207,North East,4206258,Fruit and nuts - Stone fruit - Peaches,214214.26,*,189199.96,*
207,North East,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,114230.87,*,101622.61,*
207,North East,4204158,Fruit and nuts - Orchard fruit - Avocados,56727.4,*,56215.3,*
207,North East,4205758,Fruit and nuts - Orchard fruit - Olives,1018335.89,**,993803.82,**
207,North East,4302258,Fruit and nuts - Other fruit - Strawberries,353071.74,*,303579.73,*
207,North East,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,6560207.5,^,6335539.17,^
207,North East,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,3984215.37,^,3745353.8,^
207,North East,5110058,Fruit and nuts - Grapes - Total,6055488.74,^,6055488.74,^
207,North East,5109958,Fruit and nuts - Grapes - Wine production,6055488.74,^,6055488.74,^
207,North East,3630059,Vegetables for human consumption - Total,2402771.11,^,1914450.89,^
207,North East,3610658,Vegetables for human consumption - Lettuces - Total,113072.61,*,93113.9,*
207,North East,3605858,Vegetables for human consumption - Mushrooms,949046.66,*,815791.07,*
207,North East,3611558,Vegetables for human consumption - Onions,20152.78,**,17869.87,**
207,North East,3607158,Vegetables for human consumption - Pumpkins,194442.71,*,155553.09,*
207,North East,3611758,Vegetables for human consumption - Sweet corn,620852.16,*,402699.4,*
207,North East,3630016,Vegetables for human consumption - All other vegetables n.e.c.,505204.2,*,429423.57,*
207,North East,9017959,Livestock products - Total,99434605.61,^,98783144.44,^
207,North East,9200159,Livestock Products - Wool,27653494.61,^,27002033.44,^
207,North East,9200258,Livestock products - Milk,71781111,^,71781111,^
207,North East,9015959,Livestock slaughtered and other disposals - Total,248054410.6,,226414811.9,
207,North East,9100258,Livestock slaughtered and other disposals - Sheep and lambs,38034151.42,^,34491869.31,^
207,North East,9100158,Livestock slaughtered and other disposals - Cattle and calves,204504159.3,,186716915.4,
207,North East,9100358,Livestock slaughtered and other disposals - Pigs,402230.8,^,385112.04,^
207,North East,9100658,Livestock slaughtered and other disposals - Poultry,303572.95,**,299352.82,**
207,North East,9100916,Livestock slaughtered and other disposals - Other n.e.c.,4810296.15,**,4521562.36,**
208,Port Phillip and Western Port,9019959,Total agriculture,1735756755,,1585023629,
208,Port Phillip and Western Port,9013959,Total value of crops,1000566277,,878285982.1,
208,Port Phillip and Western Port,1910758,Broadacre crops - Total,29172497.29,^,26923195.66,^
208,Port Phillip and Western Port,1500158,Broadacre crops - Cereal crops - Wheat for grain,10311626.35,*,9306276.33,*
208,Port Phillip and Western Port,1500858,Broadacre crops - Cereal crops - Oats for grain,288960.88,*,257757.38,*
208,Port Phillip and Western Port,1501758,Broadacre crops - Cereal crops - Barley for grain,1569282.18,*,1398551.86,*
208,Port Phillip and Western Port,1505358,Broadacre crops - Cereal crops - Maize for grain,8042340.72,,7477994.08,
208,Port Phillip and Western Port,1901916,Broadacre crops - Non-cereal crops - Other pulses,1650556.54,^,1539167.61,^
208,Port Phillip and Western Port,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,7089035.88,*,6731607.75,*
208,Port Phillip and Western Port,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,180991.53,,176107.77,
208,Port Phillip and Western Port,1510458,Broadacre crops - All other crops n.e.c.,39703.2,*,35732.88,*
208,Port Phillip and Western Port,3307859,Hay - Total,10326779.6,^,10326779.6,^
208,Port Phillip and Western Port,1005158,Hay - Lucerne cut for hay,87488.15,*,87488.15,*
208,Port Phillip and Western Port,3308558,Hay - Other pasture cut for hay,10198171.95,^,10198171.95,^
208,Port Phillip and Western Port,3308058,Hay - Cereal cut for hay,38365.79,**,38365.79,**
208,Port Phillip and Western Port,3308158,Hay - Other crops cut for hay,2753.71,*,2753.71,*
208,Port Phillip and Western Port,1919559,"Nurseries, cut flowers or cultivated turf - Total",321293020,^,290858475.2,^
208,Port Phillip and Western Port,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",237833712.9,^,214050341.6,^
208,Port Phillip and Western Port,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",71058346.66,^,63952511.99,^
208,Port Phillip and Western Port,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",166775366.2,^,150097829.6,^
208,Port Phillip and Western Port,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",66357149.48,^,59721434.53,^
208,Port Phillip and Western Port,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",53080489.52,^,47772440.57,^
208,Port Phillip and Western Port,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",13276659.96,^,11948993.97,^
208,Port Phillip and Western Port,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",17102157.64,^,17086699.08,^
208,Port Phillip and Western Port,4309359,Fruit and nuts (excluding grapes) - Total,141684038.3,,124307334.1,
208,Port Phillip and Western Port,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,5925150.51,*,5198968.32,*
208,Port Phillip and Western Port,4202258,Fruit and nuts - Pome fruit - Apples,47687920.7,,41028164.28,
208,Port Phillip and Western Port,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),2797876.86,^,2466516.96,^
208,Port Phillip and Western Port,4203458,Fruit and nuts - Pome fruit - All other pome fruit n.e.c.,35839.24,**,32064,**
208,Port Phillip and Western Port,4203958,Fruit and nuts - Stone fruit - Apricots,32543.23,**,30830.52,**
208,Port Phillip and Western Port,4204358,Fruit and nuts - Stone fruit - Cherries,7950658.38,*,7176889.66,*
208,Port Phillip and Western Port,4205558,Fruit and nuts - Stone fruit - Nectarines,17370.01,**,14914.5,**
208,Port Phillip and Western Port,4206258,Fruit and nuts - Stone fruit - Peaches,611725.22,,540292.63,
208,Port Phillip and Western Port,4207358,Fruit and nuts - Stone fruit - All other stone fruit n.e.c.,12349.2,**,10986.15,**
208,Port Phillip and Western Port,4204158,Fruit and nuts - Orchard fruit - Avocados,4343.43,**,4304.22,**
208,Port Phillip and Western Port,4205758,Fruit and nuts - Orchard fruit - Olives,714962.37,**,697738.67,**
208,Port Phillip and Western Port,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,378316.25,**,329933.59,**
208,Port Phillip and Western Port,4302258,Fruit and nuts - Other fruit - Strawberries,58085289.79,^,49943155.23,^
208,Port Phillip and Western Port,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,17421887.52,^,16825237.73,^
208,Port Phillip and Western Port,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,7805.58,**,7337.62,**
208,Port Phillip and Western Port,5110058,Fruit and nuts - Grapes - Total,25002507.84,*,25002507.84,*
208,Port Phillip and Western Port,5109958,Fruit and nuts - Grapes - Wine production,25002507.84,*,25002507.84,*
208,Port Phillip and Western Port,3630059,Vegetables for human consumption - Total,473087433.9,,400867689.8,
208,Port Phillip and Western Port,3601358,Vegetables for human consumption - Beans (including french and runner),1019163.88,*,894918.56,*
208,Port Phillip and Western Port,3601758,Vegetables for human consumption - Broccoli,26413067.53,^,22368789.07,^
208,Port Phillip and Western Port,3601858,Vegetables for human consumption - Brussels sprouts,4244386.45,^,3864003.26,^
208,Port Phillip and Western Port,3601958,Vegetables for human consumption - Cabbages,9816495.35,*,7415120.25,*
208,Port Phillip and Western Port,3613658,Vegetables for human consumption - Capsicum (excluding chillies),1211115.97,**,1054575.65,**
208,Port Phillip and Western Port,3602458,Vegetables for human consumption - Carrots,4388633.72,^,3175281.11,^
208,Port Phillip and Western Port,3602758,Vegetables for human consumption - Cauliflowers,18851460.76,^,14759145.83,^
208,Port Phillip and Western Port,3610658,Vegetables for human consumption - Lettuces - Total,31371198.41,,25833795.23,
208,Port Phillip and Western Port,3605858,Vegetables for human consumption - Mushrooms,136640573.7,,117454877.2,
208,Port Phillip and Western Port,3611558,Vegetables for human consumption - Onions,2126931.54,*,1885992.1,*
208,Port Phillip and Western Port,3606758,Vegetables for human consumption - Green peas - Fresh market,154043.6,**,134926.97,**
208,Port Phillip and Western Port,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,10939797.11,*,10095408.67,*
208,Port Phillip and Western Port,3607158,Vegetables for human consumption - Pumpkins,498703.13,**,398959.74,**
208,Port Phillip and Western Port,3611758,Vegetables for human consumption - Sweet corn,490935.16,*,318432.16,*
208,Port Phillip and Western Port,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),15400347.72,**,13120971.01,**
208,Port Phillip and Western Port,3630016,Vegetables for human consumption - All other vegetables n.e.c.,209520579.9,,178092492.9,
208,Port Phillip and Western Port,9017959,Livestock products - Total,292470643.9,^,282024147.6,^
208,Port Phillip and Western Port,9200159,Livestock Products - Wool,10476264.81,^,10229464.91,^
208,Port Phillip and Western Port,9200258,Livestock products - Milk,208376992.4,^,208376992.4,^
208,Port Phillip and Western Port,9200348,Livestock products - Eggs,73617386.68,^,63417690.29,^
208,Port Phillip and Western Port,9015959,Livestock slaughtered and other disposals - Total,442719833.8,,424713499.4,
208,Port Phillip and Western Port,9100258,Livestock slaughtered and other disposals - Sheep and lambs,14185485.82,^,12864327.15,^
208,Port Phillip and Western Port,9100158,Livestock slaughtered and other disposals - Cattle and calves,140677535.6,^,128497367.2,^
208,Port Phillip and Western Port,9100358,Livestock slaughtered and other disposals - Pigs,12842867.45,,12296280.75,
208,Port Phillip and Western Port,9100658,Livestock slaughtered and other disposals - Poultry,272080333.9,,268298000.7,
208,Port Phillip and Western Port,9100916,Livestock slaughtered and other disposals - Other n.e.c.,2933611.02,*,2757523.6,*
209,West Gippsland,9019959,Total agriculture,1278997925,,1215683378,
209,West Gippsland,9013959,Total value of crops,169826498.7,,146565807.3,
209,West Gippsland,1910758,Broadacre crops - Total,5010177.93,,4598616.22,
209,West Gippsland,1500158,Broadacre crops - Cereal crops - Wheat for grain,2242813.77,,2024146.73,
209,West Gippsland,1500858,Broadacre crops - Cereal crops - Oats for grain,6201.04,*,5531.42,*
209,West Gippsland,1501758,Broadacre crops - Cereal crops - Barley for grain,614930.05,,548028.63,
209,West Gippsland,1505358,Broadacre crops - Cereal crops - Maize for grain,396115.62,,368319.42,
209,West Gippsland,1508858,Broadacre crops - Cereal crops - Triticale for grain,3715.93,,3307.3,
209,West Gippsland,1901916,Broadacre crops - Non-cereal crops - Other pulses,82148.56,,76604.71,
209,West Gippsland,1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,1509684.43,,1433566.37,
209,West Gippsland,1510458,Broadacre crops - All other crops n.e.c.,154568.53,^,139111.65,^
209,West Gippsland,3307859,Hay - Total,16810053.86,^,16810053.86,^
209,West Gippsland,1005158,Hay - Lucerne cut for hay,1821785.94,*,1821785.94,*
209,West Gippsland,3308558,Hay - Other pasture cut for hay,13802101.15,^,13802101.15,^
209,West Gippsland,3308058,Hay - Cereal cut for hay,847658.41,**,847658.41,**
209,West Gippsland,3308158,Hay - Other crops cut for hay,338508.36,*,338508.36,*
209,West Gippsland,1919559,"Nurseries, cut flowers or cultivated turf - Total",16614689.43,*,14953220.49,*
209,West Gippsland,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",9581079.75,^,8622971.77,^
209,West Gippsland,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",4835278.58,*,4351750.72,*
209,West Gippsland,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",4745801.17,*,4271221.05,*
209,West Gippsland,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",7033609.68,**,6330248.72,**
209,West Gippsland,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",7033609.68,**,6330248.72,**
209,West Gippsland,4309359,Fruit and nuts (excluding grapes) - Total,1137107.71,*,1066057.38,*
209,West Gippsland,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1337.19,*,1173.31,*
209,West Gippsland,4202258,Fruit and nuts - Pome fruit - Apples,289807.71,**,249335.22,**
209,West Gippsland,4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),609.4,*,537.22,*
209,West Gippsland,4203458,Fruit and nuts - Pome fruit - All other pome fruit n.e.c.,4015.62,**,3592.63,**
209,West Gippsland,4204158,Fruit and nuts - Orchard fruit - Avocados,1226.43,*,1215.36,*
209,West Gippsland,4302258,Fruit and nuts - Other fruit - Strawberries,4341.02,**,3732.51,**
209,West Gippsland,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,809453.78,*,781732.3,*
209,West Gippsland,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,26316.56,*,24738.83,*
209,West Gippsland,5110058,Fruit and nuts - Grapes - Total,125452.52,*,125452.52,*
209,West Gippsland,5109958,Fruit and nuts - Grapes - Wine production,125452.52,*,125452.52,*
209,West Gippsland,3630059,Vegetables for human consumption - Total,130129017.2,,109012406.8,
209,West Gippsland,3601358,Vegetables for human consumption - Beans (including french and runner),7559468.48,,6637900.67,
209,West Gippsland,3601758,Vegetables for human consumption - Broccoli,4025675.56,,3409277.9,
209,West Gippsland,3601858,Vegetables for human consumption - Brussels sprouts,1944.89,*,1770.59,*
209,West Gippsland,3601958,Vegetables for human consumption - Cabbages,11797369.44,^,8911420,^
209,West Gippsland,3613658,Vegetables for human consumption - Capsicum (excluding chillies),14978678.35,,13042639.89,
209,West Gippsland,3602458,Vegetables for human consumption - Carrots,17146886,,12406180.75,
209,West Gippsland,3602758,Vegetables for human consumption - Cauliflowers,352235.44,,275771.42,
209,West Gippsland,3610658,Vegetables for human consumption - Lettuces - Total,18789659.69,,15473053.16,
209,West Gippsland,3611558,Vegetables for human consumption - Onions,5866329.46,*,5201789.91,*
209,West Gippsland,3606658,Vegetables for human consumption - Green peas - Processing,1680.21,*,1680.21,*
